K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
215,1.0,0.01,0.25,44070,2.1544346900318823e-5,1.0e-5,0.0001,50,40,0.1,2507831983,2188263696,2625128679,1845565526,0.05
215,1.0,0.01,0.25,1558,2.1544346900318823e-5,1.0e-5,0.0001,50,8,0.1,2507831983,2188263696,2625128679,1845565526,5.0e-8
215,1.0,0.01,0.25,31311,2.1544346900318823e-5,1.0e-5,0.0001,50,49,0.1,892807571,2861486980,2687588734,440607331,0.05
215,1.0,0.01,0.25,38699,2.1544346900318823e-5,1.0e-5,0.0001,50,47,0.1,766359870,2112058505,284160929,3666993897,0.05
215,1.0,0.01,0.25,66628,2.1544346900318823e-5,1.0e-5,0.0001,50,36,0.1,2275181542,2913133547,3479307218,1962793497,0.05
215,1.0,0.01,0.25,116669,2.1544346900318823e-5,1.0e-5,0.0001,50,15,0.1,2599056160,14018620,2448251163,3175556857,0.05
215,1.0,0.01,0.25,53768,2.1544346900318823e-5,1.0e-5,0.0001,50,46,0.1,1176868790,897272857,4042333663,4020276329,0.05
100000,1.0,0.01,0.25,8555,1.0e-5,1.0e-5,0.0001,50,33,0.1,1706162780,319264824,1147034143,1468505906,0.05
10000,1.0,0.01,0.25,354446,1.0e-5,1.0e-5,0.0001,50,6,0.1,1499113787,967347395,1421891837,168745256,0.5
215,1.0,0.01,0.25,27727,2.1544346900318823e-5,1.0e-5,0.0001,50,4,0.1,935503203,4257737496,2597373167,3139370975,5.0e-8
215,1.0,0.01,0.25,33349,2.1544346900318823e-5,1.0e-5,0.0001,50,3,0.1,1851979032,1577912702,3616718241,2419747553,5.0e-8
215,1.0,0.01,0.25,70282,2.1544346900318823e-5,1.0e-5,0.0001,50,39,0.1,4091159307,510454860,2509814276,2944861636,0.05
100,1.0,0.01,0.25,352271,2.1544346900318823e-5,1.0e-5,0.0001,50,38,0.1,1447044080,3296759123,1611423359,2158207013,5.0e-8
215,1.0,0.01,0.25,138775,2.1544346900318823e-5,1.0e-5,0.0001,50,6,0.1,3751487561,4049309808,110900844,3351138016,0.05
215,1.0,0.01,0.25,67660,2.1544346900318823e-5,1.0e-5,0.0001,50,48,0.1,2490313723,1762859079,2794675765,2591765622,0.05
215,1.0,0.01,0.25,9567,2.1544346900318823e-5,1.0e-5,0.0001,50,16,0.1,1499113787,967347395,1421891837,168745256,5.0e-8
215,1.0,0.01,0.25,106693,2.1544346900318823e-5,1.0e-5,0.0001,50,34,0.1,2256178665,3171611878,1402425807,1929567471,0.05
215,1.0,0.01,0.25,165000,2.1544346900318823e-5,1.0e-5,0.0001,50,4,0.1,3048929493,1362750041,318980058,3271845593,0.05
215,1.0,0.01,0.25,153556,2.1544346900318823e-5,1.0e-5,0.0001,50,9,0.1,2132729409,1401804855,1568893015,2621989115,0.05
215,1.0,0.01,0.25,830,2.1544346900318823e-5,1.0e-5,0.0001,50,24,0.1,2256178665,3171611878,1402425807,1929567471,5.0e-8
215,1.0,0.01,0.25,123043,2.1544346900318823e-5,1.0e-5,0.0001,50,25,0.1,586298643,1810441668,1397499486,3021218724,0.05
215,1.0,0.01,0.25,12073,2.1544346900318823e-5,1.0e-5,0.0001,50,20,0.1,1447044080,3296759123,1611423359,2158207013,5.0e-8
215,1.0,0.01,0.25,79016,2.1544346900318823e-5,1.0e-5,0.0001,50,45,0.1,333153872,462936731,1803863024,4227837316,0.05
215,1.0,0.01,0.25,35647,2.1544346900318823e-5,1.0e-5,0.0001,50,9,0.1,2507831983,2188263696,2625128679,1845565526,5.0e-8
100,1.0,0.01,0.25,478789,2.1544346900318823e-5,1.0e-5,0.0001,50,14,0.1,509601353,742965312,4108533321,1466012410,5.0e-8
215,1.0,0.01,0.25,4197,2.1544346900318823e-5,1.0e-5,0.0001,50,30,0.1,333153872,462936731,1803863024,4227837316,5.0e-8
215,1.0,0.01,0.25,6793,2.1544346900318823e-5,1.0e-5,0.0001,50,28,0.1,586298643,1810441668,1397499486,3021218724,5.0e-8
215,1.0,0.01,0.25,15766,2.1544346900318823e-5,1.0e-5,0.0001,50,25,0.1,3048929493,1362750041,318980058,3271845593,5.0e-8
215,1.0,0.01,0.25,25566,2.1544346900318823e-5,1.0e-5,0.0001,50,18,0.1,1851979032,1577912702,3616718241,2419747553,5.0e-8
215,1.0,0.01,0.25,46080,2.1544346900318823e-5,1.0e-5,0.0001,50,10,0.1,892807571,2861486980,2687588734,440607331,5.0e-8
215,1.0,0.01,0.25,147413,2.1544346900318823e-5,1.0e-5,0.0001,50,24,0.1,4175346854,2358671379,52772825,2462813789,0.05
215,1.0,0.01,0.25,1633,2.1544346900318823e-5,1.0e-5,0.0001,50,35,0.1,3048929493,1362750041,318980058,3271845593,5.0e-8
215,1.0,0.01,0.25,57871,2.1544346900318823e-5,1.0e-5,0.0001,50,5,0.1,1884799658,3750383940,554972322,4075339711,5.0e-8
215,1.0,0.01,0.25,119976,2.1544346900318823e-5,1.0e-5,0.0001,50,37,0.1,1217101784,3089626629,3848668736,2099450341,0.05
215,1.0,0.01,0.25,103575,2.1544346900318823e-5,1.0e-5,0.0001,50,44,0.1,3983357665,2968287122,2319978447,1469379112,0.05
215,1.0,0.01,0.25,1855,2.1544346900318823e-5,1.0e-5,0.0001,50,40,0.1,1884799658,3750383940,554972322,4075339711,5.0e-8
215,1.0,0.01,0.25,24326,2.1544346900318823e-5,1.0e-5,0.0001,50,21,0.1,3751487561,4049309808,110900844,3351138016,5.0e-8
215,1.0,0.01,0.25,57829,2.1544346900318823e-5,1.0e-5,0.0001,50,7,0.1,3610641286,3921418887,893332486,1189006576,5.0e-8
100000,1.0,0.01,0.25,8855,1.0e-5,1.0e-5,0.0001,50,47,0.1,1285638992,2740674618,1563508185,3624426392,0.05
215,1.0,0.01,0.25,70302,2.1544346900318823e-5,1.0e-5,0.0001,50,6,0.1,2612349144,1171326855,745729719,1939383996,5.0e-8
215,1.0,0.01,0.25,29734,2.1544346900318823e-5,1.0e-5,0.0001,50,27,0.1,2256178665,3171611878,1402425807,1929567471,5.0e-8
215,1.0,0.01,0.25,24285,2.1544346900318823e-5,1.0e-5,0.0001,50,31,0.1,2507831983,2188263696,2625128679,1845565526,5.0e-8
215,1.0,0.01,0.25,132816,2.1544346900318823e-5,1.0e-5,0.0001,50,38,0.1,1544609422,2550950343,2179670894,3267520850,0.05
215,1.0,0.01,0.25,22073,2.1544346900318823e-5,1.0e-5,0.0001,50,34,0.1,586298643,1810441668,1397499486,3021218724,5.0e-8
215,1.0,0.01,0.25,15202,2.1544346900318823e-5,1.0e-5,0.0001,50,42,0.1,3983357665,2968287122,2319978447,1469379112,5.0e-8
215,1.0,0.01,0.25,11363,2.1544346900318823e-5,1.0e-5,0.0001,50,46,0.1,1285638992,2740674618,1563508185,3624426392,5.0e-8
215,1.0,0.01,0.25,60316,2.1544346900318823e-5,1.0e-5,0.0001,50,12,0.1,2275181542,2913133547,3479307218,1962793497,5.0e-8
215,1.0,0.01,0.25,163948,2.1544346900318823e-5,1.0e-5,0.0001,50,32,0.1,2681940845,1324428361,2712919298,1479055140,0.05
215,1.0,0.01,0.25,197442,2.1544346900318823e-5,1.0e-5,0.0001,50,20,0.1,1787930436,2215346858,1855086543,442711664,0.05
215,1.0,0.01,0.25,24702,2.1544346900318823e-5,1.0e-5,0.0001,50,36,0.1,1851979032,1577912702,3616718241,2419747553,5.0e-8
215,1.0,0.01,0.25,49142,2.1544346900318823e-5,1.0e-5,0.0001,50,22,0.1,2490313723,1762859079,2794675765,2591765622,5.0e-8
215,1.0,0.01,0.25,60953,2.1544346900318823e-5,1.0e-5,0.0001,50,15,0.1,1706162780,319264824,1147034143,1468505906,5.0e-8
215,1.0,0.01,0.25,59811,2.1544346900318823e-5,1.0e-5,0.0001,50,17,0.1,935503203,4257737496,2597373167,3139370975,5.0e-8
215,1.0,0.01,0.25,37795,2.1544346900318823e-5,1.0e-5,0.0001,50,32,0.1,509601353,742965312,4108533321,1466012410,5.0e-8
215,1.0,0.01,0.25,75609,2.1544346900318823e-5,1.0e-5,0.0001,50,11,0.1,766359870,2112058505,284160929,3666993897,5.0e-8
464,1.0,0.01,0.25,25217,2.1544346900318823e-5,1.0e-5,0.0001,50,1,0.1,586298643,1810441668,1397499486,3021218724,0.5
464,1.0,0.01,0.25,8726,2.1544346900318823e-5,1.0e-5,0.0001,50,9,0.1,1706162780,319264824,1147034143,1468505906,0.5
464,1.0,0.01,0.25,18295,2.1544346900318823e-5,1.0e-5,0.0001,50,3,0.1,1285638992,2740674618,1563508185,3624426392,0.5
215,1.0,0.01,0.25,46368,2.1544346900318823e-5,1.0e-5,0.0001,50,29,0.1,1447044080,3296759123,1611423359,2158207013,5.0e-8
464,1.0,0.01,0.25,13328,2.1544346900318823e-5,1.0e-5,0.0001,50,10,0.1,935503203,4257737496,2597373167,3139370975,0.5
215,1.0,0.01,0.25,233098,2.1544346900318823e-5,1.0e-5,0.0001,50,12,0.1,1116862248,1698305657,3758998996,2546016084,0.05
215,1.0,0.01,0.25,205895,2.1544346900318823e-5,1.0e-5,0.0001,50,27,0.1,637795024,2496337980,3875646797,3013043107,0.05
215,1.0,0.01,0.25,200612,2.1544346900318823e-5,1.0e-5,0.0001,50,30,0.1,239911407,3113036472,545495227,3691791213,0.05
215,1.0,0.01,0.25,80500,2.1544346900318823e-5,1.0e-5,0.0001,50,14,0.1,1176868790,897272857,4042333663,4020276329,5.0e-8
215,1.0,0.01,0.25,49374,2.1544346900318823e-5,1.0e-5,0.0001,50,37,0.1,892807571,2861486980,2687588734,440607331,5.0e-8
215,1.0,0.01,0.25,71237,2.1544346900318823e-5,1.0e-5,0.0001,50,26,0.1,2132729409,1401804855,1568893015,2621989115,5.0e-8
215,1.0,0.01,0.25,49871,2.1544346900318823e-5,1.0e-5,0.0001,50,43,0.1,1884799658,3750383940,554972322,4075339711,5.0e-8
464,1.0,0.01,0.25,39828,2.1544346900318823e-5,1.0e-5,0.0001,50,5,0.1,2681940845,1324428361,2712919298,1479055140,0.5
100000,1.0,0.01,0.25,8675,1.0e-5,1.0e-5,0.0001,50,12,0.1,2559542047,1384315885,4235860938,1750579570,0.05
464,1.0,0.01,0.25,3419,2.1544346900318823e-5,1.0e-5,0.0001,50,25,0.1,2681940845,1324428361,2712919298,1479055140,0.5
100000,1.0,0.01,0.25,7816,1.0e-5,1.0e-5,0.0001,50,28,0.1,1806390678,2870711655,1818157698,2896674174,0.05
215,1.0,0.01,0.25,49117,2.1544346900318823e-5,1.0e-5,0.0001,50,47,0.1,2612349144,1171326855,745729719,1939383996,5.0e-8
215,1.0,0.01,0.25,170013,2.1544346900318823e-5,1.0e-5,0.0001,50,50,0.1,3582072054,1067235961,3549446618,2014057232,0.05
215,1.0,0.01,0.25,84743,2.1544346900318823e-5,1.0e-5,0.0001,50,19,0.1,4091159307,510454860,2509814276,2944861636,5.0e-8
215,1.0,0.01,0.25,60233,2.1544346900318823e-5,1.0e-5,0.0001,50,39,0.1,3048929493,1362750041,318980058,3271845593,5.0e-8
464,1.0,0.01,0.25,44980,2.1544346900318823e-5,1.0e-5,0.0001,50,13,0.1,586298643,1810441668,1397499486,3021218724,0.5
215,1.0,0.01,0.25,46751,2.1544346900318823e-5,1.0e-5,0.0001,50,50,0.1,1544609422,2550950343,2179670894,3267520850,5.0e-8
464,1.0,0.01,0.25,55907,2.1544346900318823e-5,1.0e-5,0.0001,50,8,0.1,2490313723,1762859079,2794675765,2591765622,0.5
464,1.0,0.01,0.25,19242,2.1544346900318823e-5,1.0e-5,0.0001,50,26,0.1,2559542047,1384315885,4235860938,1750579570,0.5
215,1.0,0.01,0.25,53078,2.1544346900318823e-5,1.0e-5,0.0001,50,44,0.1,3751487561,4049309808,110900844,3351138016,5.0e-8
215,1.0,0.01,0.25,95479,2.1544346900318823e-5,1.0e-5,0.0001,50,23,0.1,1499113787,967347395,1421891837,168745256,5.0e-8
21544,1.0,0.01,0.25,166998,1.0e-5,1.0e-5,0.0001,50,38,0.1,3852058884,2741469886,216681947,41356641,0.5
464,1.0,0.01,0.25,50205,2.1544346900318823e-5,1.0e-5,0.0001,50,17,0.1,935503203,4257737496,2597373167,3139370975,0.5
464,1.0,0.01,0.25,58434,2.1544346900318823e-5,1.0e-5,0.0001,50,16,0.1,1447044080,3296759123,1611423359,2158207013,0.5
464,1.0,0.01,0.25,27239,2.1544346900318823e-5,1.0e-5,0.0001,50,29,0.1,2612349144,1171326855,745729719,1939383996,0.5
464,1.0,0.01,0.25,95142,2.1544346900318823e-5,1.0e-5,0.0001,50,2,0.1,3983357665,2968287122,2319978447,1469379112,0.5
464,1.0,0.01,0.25,2784,2.1544346900318823e-5,1.0e-5,0.0001,50,41,0.1,1447044080,3296759123,1611423359,2158207013,0.5
21544,1.0,0.01,0.25,168105,1.0e-5,1.0e-5,0.0001,50,37,0.1,3265793568,329583460,75101956,1007779218,0.5
215,1.0,0.01,0.25,79876,2.1544346900318823e-5,1.0e-5,0.0001,50,38,0.1,4175346854,2358671379,52772825,2462813789,5.0e-8
464,1.0,0.01,0.25,7832,2.1544346900318823e-5,1.0e-5,0.0001,50,39,0.1,3852058884,2741469886,216681947,41356641,0.5
464,1.0,0.01,0.25,86697,2.1544346900318823e-5,1.0e-5,0.0001,50,12,0.1,766359870,2112058505,284160929,3666993897,0.5
464,1.0,0.01,0.25,107267,2.1544346900318823e-5,1.0e-5,0.0001,50,4,0.1,2275181542,2913133547,3479307218,1962793497,0.5
464,1.0,0.01,0.25,50865,2.1544346900318823e-5,1.0e-5,0.0001,50,27,0.1,2681940845,1324428361,2712919298,1479055140,0.5
464,1.0,0.01,0.25,64254,2.1544346900318823e-5,1.0e-5,0.0001,50,23,0.1,2132729409,1401804855,1568893015,2621989115,0.5
464,1.0,0.01,0.25,5875,2.1544346900318823e-5,1.0e-5,0.0001,50,47,0.1,3852058884,2741469886,216681947,41356641,0.5
464,1.0,0.01,0.25,45026,2.1544346900318823e-5,1.0e-5,0.0001,50,33,0.1,586298643,1810441668,1397499486,3021218724,0.5
464,1.0,0.01,0.25,84922,2.1544346900318823e-5,1.0e-5,0.0001,50,20,0.1,239911407,3113036472,545495227,3691791213,0.5
464,1.0,0.01,0.25,3642,2.1544346900318823e-5,1.0e-5,0.0001,50,4,0.1,239911407,3113036472,545495227,3691791213,0.05
215,1.0,0.01,0.25,90601,2.1544346900318823e-5,1.0e-5,0.0001,50,45,0.1,3610641286,3921418887,893332486,1189006576,5.0e-8
464,1.0,0.01,0.25,89919,2.1544346900318823e-5,1.0e-5,0.0001,50,21,0.1,1176868790,897272857,4042333663,4020276329,0.5
464,1.0,0.01,0.25,70291,2.1544346900318823e-5,1.0e-5,0.0001,50,32,0.1,3048929493,1362750041,318980058,3271845593,0.5
464,1.0,0.01,0.25,108149,2.1544346900318823e-5,1.0e-5,0.0001,50,18,0.1,1116862248,1698305657,3758998996,2546016084,0.5
464,1.0,0.01,0.25,90779,2.1544346900318823e-5,1.0e-5,0.0001,50,24,0.1,1884799658,3750383940,554972322,4075339711,0.5
215,1.0,0.01,0.25,107670,2.1544346900318823e-5,1.0e-5,0.0001,50,41,0.1,1217101784,3089626629,3848668736,2099450341,5.0e-8
464,1.0,0.01,0.25,81716,2.1544346900318823e-5,1.0e-5,0.0001,50,30,0.1,3582072054,1067235961,3549446618,2014057232,0.5
464,1.0,0.01,0.25,128029,2.1544346900318823e-5,1.0e-5,0.0001,50,7,0.1,1851979032,1577912702,3616718241,2419747553,0.5
464,1.0,0.01,0.25,2495,2.1544346900318823e-5,1.0e-5,0.0001,50,11,0.1,1217101784,3089626629,3848668736,2099450341,0.05
215,1.0,0.01,0.25,103601,2.1544346900318823e-5,1.0e-5,0.0001,50,49,0.1,2507831983,2188263696,2625128679,1845565526,5.0e-8
100000,1.0,0.01,0.25,9065,1.0e-5,1.0e-5,0.0001,50,29,0.1,2780659337,3582114303,2663842660,3257184673,0.05
464,1.0,0.01,0.25,61046,2.1544346900318823e-5,1.0e-5,0.0001,50,43,0.1,3983357665,2968287122,2319978447,1469379112,0.5
464,1.0,0.01,0.25,56384,2.1544346900318823e-5,1.0e-5,0.0001,50,45,0.1,3265793568,329583460,75101956,1007779218,0.5
464,1.0,0.01,0.25,72733,2.1544346900318823e-5,1.0e-5,0.0001,50,42,0.1,2612349144,1171326855,745729719,1939383996,0.5
464,1.0,0.01,0.25,17881,2.1544346900318823e-5,1.0e-5,0.0001,50,5,0.1,239911407,3113036472,545495227,3691791213,0.05
464,1.0,0.01,0.25,146517,2.1544346900318823e-5,1.0e-5,0.0001,50,15,0.1,1285638992,2740674618,1563508185,3624426392,0.5
215,1.0,0.01,0.25,181030,2.1544346900318823e-5,1.0e-5,0.0001,50,1,0.1,2539515793,3788695280,2213340712,1960817136,5.0e-8
464,1.0,0.01,0.25,170720,2.1544346900318823e-5,1.0e-5,0.0001,50,6,0.1,1787930436,2215346858,1855086543,442711664,0.5
464,1.0,0.01,0.25,2008,2.1544346900318823e-5,1.0e-5,0.0001,50,21,0.1,1285638992,2740674618,1563508185,3624426392,0.05
215,1.0,0.01,0.25,119489,2.1544346900318823e-5,1.0e-5,0.0001,50,48,0.1,2256178665,3171611878,1402425807,1929567471,5.0e-8
464,1.0,0.01,0.25,108409,2.1544346900318823e-5,1.0e-5,0.0001,50,34,0.1,1544609422,2550950343,2179670894,3267520850,0.5
464,1.0,0.01,0.25,2171,2.1544346900318823e-5,1.0e-5,0.0001,50,24,0.1,1285638992,2740674618,1563508185,3624426392,0.05
464,1.0,0.01,0.25,16958,2.1544346900318823e-5,1.0e-5,0.0001,50,14,0.1,1217101784,3089626629,3848668736,2099450341,0.05
464,1.0,0.01,0.25,38380,2.1544346900318823e-5,1.0e-5,0.0001,50,3,0.1,586298643,1810441668,1397499486,3021218724,0.05
464,1.0,0.01,0.25,30967,2.1544346900318823e-5,1.0e-5,0.0001,50,10,0.1,1884799658,3750383940,554972322,4075339711,0.05
464,1.0,0.01,0.25,106590,2.1544346900318823e-5,1.0e-5,0.0001,50,40,0.1,935503203,4257737496,2597373167,3139370975,0.5
464,1.0,0.01,0.25,29176,2.1544346900318823e-5,1.0e-5,0.0001,50,13,0.1,1851979032,1577912702,3616718241,2419747553,0.05
464,1.0,0.01,0.25,134378,2.1544346900318823e-5,1.0e-5,0.0001,50,38,0.1,1499113787,967347395,1421891837,168745256,0.5
464,1.0,0.01,0.25,44100,2.1544346900318823e-5,1.0e-5,0.0001,50,7,0.1,1176868790,897272857,4042333663,4020276329,0.05
464,1.0,0.01,0.25,52016,2.1544346900318823e-5,1.0e-5,0.0001,50,2,0.1,3852058884,2741469886,216681947,41356641,0.05
464,1.0,0.01,0.25,58108,2.1544346900318823e-5,1.0e-5,0.0001,50,1,0.1,2132729409,1401804855,1568893015,2621989115,0.05
464,1.0,0.01,0.25,96435,2.1544346900318823e-5,1.0e-5,0.0001,50,50,0.1,2681940845,1324428361,2712919298,1479055140,0.5
21544,1.0,0.01,0.25,170583,1.0e-5,1.0e-5,0.0001,50,34,0.1,2783484099,1952526176,3734155880,3555409359,0.5
464,1.0,0.01,0.25,3885,2.1544346900318823e-5,1.0e-5,0.0001,50,35,0.1,3852058884,2741469886,216681947,41356641,0.05
464,1.0,0.01,0.25,37000,2.1544346900318823e-5,1.0e-5,0.0001,50,19,0.1,2612349144,1171326855,745729719,1939383996,0.05
464,1.0,0.01,0.25,4447,2.1544346900318823e-5,1.0e-5,0.0001,50,37,0.1,2681940845,1324428361,2712919298,1479055140,0.05
464,1.0,0.01,0.25,127388,2.1544346900318823e-5,1.0e-5,0.0001,50,49,0.1,2275181542,2913133547,3479307218,1962793497,0.5
464,1.0,0.01,0.25,14012,2.1544346900318823e-5,1.0e-5,0.0001,50,31,0.1,935503203,4257737496,2597373167,3139370975,0.05
464,1.0,0.01,0.25,27809,2.1544346900318823e-5,1.0e-5,0.0001,50,27,0.1,1285638992,2740674618,1563508185,3624426392,0.05
21544,1.0,0.01,0.25,171796,1.0e-5,1.0e-5,0.0001,50,10,0.1,2076554335,2113026487,1130259490,1551743859,0.5
464,1.0,0.01,0.25,231512,2.1544346900318823e-5,1.0e-5,0.0001,50,11,0.1,509601353,742965312,4108533321,1466012410,0.5
464,1.0,0.01,0.25,183239,2.1544346900318823e-5,1.0e-5,0.0001,50,28,0.1,1806390678,2870711655,1818157698,2896674174,0.5
464,1.0,0.01,0.25,15846,2.1544346900318823e-5,1.0e-5,0.0001,50,34,0.1,1176868790,897272857,4042333663,4020276329,0.05
464,1.0,0.01,0.25,3527,2.1544346900318823e-5,1.0e-5,0.0001,50,46,0.1,509601353,742965312,4108533321,1466012410,0.05
464,1.0,0.01,0.25,65417,2.1544346900318823e-5,1.0e-5,0.0001,50,9,0.1,1116862248,1698305657,3758998996,2546016084,0.05
464,1.0,0.01,0.25,35926,2.1544346900318823e-5,1.0e-5,0.0001,50,28,0.1,1217101784,3089626629,3848668736,2099450341,0.05
464,1.0,0.01,0.25,56133,2.1544346900318823e-5,1.0e-5,0.0001,50,15,0.1,2507831983,2188263696,2625128679,1845565526,0.05
464,1.0,0.01,0.25,46653,2.1544346900318823e-5,1.0e-5,0.0001,50,23,0.1,1787930436,2215346858,1855086543,442711664,0.05
464,1.0,0.01,0.25,46786,2.1544346900318823e-5,1.0e-5,0.0001,50,22,0.1,2539515793,3788695280,2213340712,1960817136,0.05
464,1.0,0.01,0.25,1104,2.1544346900318823e-5,1.0e-5,0.0001,50,3,0.1,1787930436,2215346858,1855086543,442711664,5.0e-8
464,1.0,0.01,0.25,15674,2.1544346900318823e-5,1.0e-5,0.0001,50,43,0.1,935503203,4257737496,2597373167,3139370975,0.05
464,1.0,0.01,0.25,54314,2.1544346900318823e-5,1.0e-5,0.0001,50,18,0.1,3265793568,329583460,75101956,1007779218,0.05
464,1.0,0.01,0.25,3238,2.1544346900318823e-5,1.0e-5,0.0001,50,6,0.1,935503203,4257737496,2597373167,3139370975,5.0e-8
464,1.0,0.01,0.25,5189,2.1544346900318823e-5,1.0e-5,0.0001,50,5,0.1,1787930436,2215346858,1855086543,442711664,5.0e-8
464,1.0,0.01,0.25,67818,2.1544346900318823e-5,1.0e-5,0.0001,50,16,0.1,2780659337,3582114303,2663842660,3257184673,0.05
464,1.0,0.01,0.25,66504,2.1544346900318823e-5,1.0e-5,0.0001,50,12,0.1,3582072054,1067235961,3549446618,2014057232,0.05
215,1.0,0.01,0.25,198896,2.1544346900318823e-5,1.0e-5,0.0001,50,33,0.1,333153872,462936731,1803863024,4227837316,5.0e-8
464,1.0,0.01,0.25,19487,2.1544346900318823e-5,1.0e-5,0.0001,50,48,0.1,1176868790,897272857,4042333663,4020276329,0.05
464,1.0,0.01,0.25,43134,2.1544346900318823e-5,1.0e-5,0.0001,50,33,0.1,1499113787,967347395,1421891837,168745256,0.05
464,1.0,0.01,0.25,275301,2.1544346900318823e-5,1.0e-5,0.0001,50,19,0.1,637795024,2496337980,3875646797,3013043107,0.5
464,1.0,0.01,0.25,1879,2.1544346900318823e-5,1.0e-5,0.0001,50,13,0.1,1176868790,897272857,4042333663,4020276329,5.0e-8
464,1.0,0.01,0.25,41602,2.1544346900318823e-5,1.0e-5,0.0001,50,40,0.1,2612349144,1171326855,745729719,1939383996,0.05
464,1.0,0.01,0.25,218228,2.1544346900318823e-5,1.0e-5,0.0001,50,37,0.1,3751487561,4049309808,110900844,3351138016,0.5
464,1.0,0.01,0.25,6359,2.1544346900318823e-5,1.0e-5,0.0001,50,11,0.1,2780659337,3582114303,2663842660,3257184673,5.0e-8
464,1.0,0.01,0.25,16885,2.1544346900318823e-5,1.0e-5,0.0001,50,1,0.1,1217101784,3089626629,3848668736,2099450341,5.0e-8
464,1.0,0.01,0.25,236151,2.1544346900318823e-5,1.0e-5,0.0001,50,36,0.1,2559542047,1384315885,4235860938,1750579570,0.5
464,1.0,0.01,0.25,5765,2.1544346900318823e-5,1.0e-5,0.0001,50,15,0.1,637795024,2496337980,3875646797,3013043107,5.0e-8
464,1.0,0.01,0.25,253397,2.1544346900318823e-5,1.0e-5,0.0001,50,31,0.1,4091159307,510454860,2509814276,2944861636,0.5
464,1.0,0.01,0.25,2394,2.1544346900318823e-5,1.0e-5,0.0001,50,18,0.1,3751487561,4049309808,110900844,3351138016,5.0e-8
464,1.0,0.01,0.25,225050,2.1544346900318823e-5,1.0e-5,0.0001,50,46,0.1,4175346854,2358671379,52772825,2462813789,0.5
464,1.0,0.01,0.25,9562,2.1544346900318823e-5,1.0e-5,0.0001,50,12,0.1,333153872,462936731,1803863024,4227837316,5.0e-8
464,1.0,0.01,0.25,84868,2.1544346900318823e-5,1.0e-5,0.0001,50,20,0.1,239911407,3113036472,545495227,3691791213,0.05
464,1.0,0.01,0.25,14908,2.1544346900318823e-5,1.0e-5,0.0001,50,14,0.1,1499113787,967347395,1421891837,168745256,5.0e-8
10000,1.0,0.01,0.25,380356,1.0e-5,1.0e-5,0.0001,50,9,0.1,2332390957,3577679469,917607097,2483061261,0.5
464,1.0,0.01,0.25,297221,2.1544346900318823e-5,1.0e-5,0.0001,50,22,0.1,892807571,2861486980,2687588734,440607331,0.5
464,1.0,0.01,0.25,1858,2.1544346900318823e-5,1.0e-5,0.0001,50,29,0.1,2332390957,3577679469,917607097,2483061261,5.0e-8
464,1.0,0.01,0.25,28428,2.1544346900318823e-5,1.0e-5,0.0001,50,2,0.1,2507831983,2188263696,2625128679,1845565526,5.0e-8
464,1.0,0.01,0.25,94285,2.1544346900318823e-5,1.0e-5,0.0001,50,25,0.1,2256178665,3171611878,1402425807,1929567471,0.05
464,1.0,0.01,0.25,87076,2.1544346900318823e-5,1.0e-5,0.0001,50,29,0.1,586298643,1810441668,1397499486,3021218724,0.05
464,1.0,0.01,0.25,122245,2.1544346900318823e-5,1.0e-5,0.0001,50,8,0.1,3048929493,1362750041,318980058,3271845593,0.05
464,1.0,0.01,0.25,32848,2.1544346900318823e-5,1.0e-5,0.0001,50,4,0.1,2539515793,3788695280,2213340712,1960817136,5.0e-8
464,1.0,0.01,0.25,3357,2.1544346900318823e-5,1.0e-5,0.0001,50,34,0.1,586298643,1810441668,1397499486,3021218724,5.0e-8
464,1.0,0.01,0.25,16854,2.1544346900318823e-5,1.0e-5,0.0001,50,24,0.1,3751487561,4049309808,110900844,3351138016,5.0e-8
215,1.0,0.01,0.25,284133,2.1544346900318823e-5,1.0e-5,0.0001,50,13,0.1,2599056160,14018620,2448251163,3175556857,5.0e-8
464,1.0,0.01,0.25,20539,2.1544346900318823e-5,1.0e-5,0.0001,50,20,0.1,1217101784,3089626629,3848668736,2099450341,5.0e-8
464,1.0,0.01,0.25,80209,2.1544346900318823e-5,1.0e-5,0.0001,50,38,0.1,2783484099,1952526176,3734155880,3555409359,0.05
464,1.0,0.01,0.25,11388,2.1544346900318823e-5,1.0e-5,0.0001,50,33,0.1,2256178665,3171611878,1402425807,1929567471,5.0e-8
464,1.0,0.01,0.25,20212,2.1544346900318823e-5,1.0e-5,0.0001,50,21,0.1,2559542047,1384315885,4235860938,1750579570,5.0e-8
464,1.0,0.01,0.25,18592,2.1544346900318823e-5,1.0e-5,0.0001,50,27,0.1,239911407,3113036472,545495227,3691791213,5.0e-8
464,1.0,0.01,0.25,19535,2.1544346900318823e-5,1.0e-5,0.0001,50,26,0.1,333153872,462936731,1803863024,4227837316,5.0e-8
464,1.0,0.01,0.25,111402,2.1544346900318823e-5,1.0e-5,0.0001,50,26,0.1,1544609422,2550950343,2179670894,3267520850,0.05
464,1.0,0.01,0.25,22031,2.1544346900318823e-5,1.0e-5,0.0001,50,25,0.1,4175346854,2358671379,52772825,2462813789,5.0e-8
